timestamp;consommation_MW;production_MW;Q_total_MVAR;S_total_MVA;cos_phi;frequence_Hz;T1_P_MW;T1_Q_MVAR;T1_I_A;T2_P_MW;T2_Q_MVAR;T2_I_A;etat_reseau;nb_lignes_HT;zone_reseau;jour_type
2025-07-22T12:58:00;47978;48508;1484;48001;1.0;49.98;228.72;35.93;829.8;168.49;61.76;327.5;0;5;Est;ouvrée
2025-07-22T12:59:00;47944;48517;2117;47991;0.999;50.03;196.82;37.02;521.9;179.3;52.26;510.1;0;2;Nord;ouvrée
2025-07-22T13:00:00;47911;48891;2058;47955;0.999;50.03;237.0;63.14;490.5;186.84;57.59;521.6;0;5;Sud;ouvrée
2025-07-22T13:01:00;47877;48365;1754;47909;0.999;50.04;199.77;57.13;531.0;164.99;45.95;490.7;0;2;Ouest;ouvrée
2025-07-22T13:02:00;47843;48384;2056;47887;0.999;49.97;188.36;39.74;501.7;206.73;36.93;465.7;0;3;Est;ouvrée
2025-07-22T13:03:00;47810;48520;2635;47882;0.998;50.01;239.18;56.07;619.9;174.79;44.42;483.7;0;2;Ouest;ouvrée
2025-07-22T13:04:00;47776;48497;2278;47830;0.999;50.02;185.25;64.68;538.6;160.31;36.95;466.3;0;4;Nord;ouvrée
2025-07-22T13:05:00;47743;48480;1543;47768;0.999;49.99;157.62;49.7;500.8;185.66;60.58;447.0;0;2;Centre;ouvrée
2025-07-22T13:06:00;47709;48337;1955;47749;0.999;49.98;184.49;75.99;407.6;229.09;52.9;736.7;0;4;Sud;ouvrée
2025-07-22T13:07:00;47676;47947;1678;47705;0.999;50.05;218.57;32.76;710.0;188.38;50.21;458.1;0;3;Nord;ouvrée
2025-07-22T13:08:00;47642;48469;1844;47678;0.999;50.01;241.76;56.94;586.3;170.93;57.36;364.4;0;2;Sud;ouvrée
2025-07-22T13:09:00;47609;47880;1834;47644;0.999;50.02;203.33;61.67;457.6;141.81;24.8;347.3;0;4;Nord;ouvrée
2025-07-22T13:10:00;47576;48136;1808;47610;0.999;49.98;239.55;58.91;731.6;174.51;50.88;423.7;0;3;Nord;ouvrée
2025-07-22T13:11:00;47542;47891;1497;47566;1.0;49.96;159.25;47.96;450.1;185.87;31.89;438.9;0;3;Nord;ouvrée
2025-07-22T13:12:00;47509;47996;1948;47549;0.999;49.98;186.7;47.1;405.3;170.31;44.93;365.9;0;3;Est;ouvrée
2025-07-22T13:13:00;47476;48042;1775;47509;0.999;50.0;191.34;54.44;448.5;138.37;41.88;314.1;0;4;Ouest;ouvrée
2025-07-22T13:14:00;47443;48007;828;47450;1.0;49.97;196.56;58.16;532.5;158.74;51.62;394.9;0;4;Centre;ouvrée
2025-07-22T13:15:00;47410;47994;2821;47494;0.998;50.0;202.52;56.02;440.2;216.36;47.28;508.9;0;2;Ouest;ouvrée
2025-07-22T13:16:00;47377;48199;2435;47439;0.999;49.95;220.73;60.4;479.5;215.85;58.45;643.0;0;3;Ouest;ouvrée
2025-07-22T13:17:00;47344;47934;1849;47380;0.999;49.97;186.66;39.81;451.5;157.83;38.98;376.9;0;3;Sud;ouvrée
2025-07-22T13:18:00;47311;47762;2007;47353;0.999;50.02;204.17;47.72;575.1;196.82;52.09;596.9;0;3;Est;ouvrée
2025-07-22T13:19:00;47278;47971;1531;47303;0.999;50.02;198.65;40.6;523.7;150.54;46.62;416.2;0;5;Est;ouvrée
2025-07-22T13:20:00;47245;47983;2678;47321;0.998;49.99;172.22;46.14;415.7;215.11;28.65;952.3;0;4;Nord;ouvrée
2025-07-22T13:21:00;47212;47467;2758;47293;0.998;49.97;196.59;60.15;503.3;186.13;35.81;465.2;0;4;Ouest;ouvrée
2025-07-22T13:22:00;47180;47799;2062;47225;0.999;49.97;195.69;51.08;437.8;203.74;43.5;585.8;0;3;Centre;ouvrée
2025-07-22T13:23:00;47147;47787;2409;47208;0.999;49.99;195.05;76.07;602.9;137.12;56.12;314.8;0;4;Sud;ouvrée
2025-07-22T13:24:00;47114;47555;2070;47160;0.999;50.02;200.95;51.93;617.8;196.94;49.64;493.0;0;5;Est;ouvrée
2025-07-22T13:25:00;47082;47857;1465;47105;1.0;50.03;202.27;50.6;494.5;179.81;33.32;412.2;0;4;Nord;ouvrée
2025-07-22T13:26:00;37296;53302;1835;37341;0.999;49.99;187.03;51.06;498.2;201.3;43.6;617.8;2;4;Centre;ouvrée
2025-07-22T13:27:00;37264;53325;2052;37320;0.998;49.97;238.18;43.62;646.1;202.87;65.18;469.7;2;4;Ouest;ouvrée
2025-07-22T13:28:00;37231;53233;1818;37276;0.999;50.01;164.92;49.42;529.3;181.64;46.11;374.3;1;4;Centre;ouvrée
2025-07-22T13:29:00;46952;47455;1912;46991;0.999;49.98;178.37;61.28;444.8;164.98;41.73;394.5;0;3;Est;ouvrée
2025-07-22T13:30:00;46920;47201;1963;46961;0.999;49.98;283.4;51.14;713.2;199.49;49.92;475.5;0;4;Sud;ouvrée
2025-07-22T13:31:00;46888;47100;1967;46929;0.999;50.04;168.86;42.07;390.3;178.5;52.63;459.5;0;3;Ouest;ouvrée
2025-07-22T13:32:00;46856;47674;2020;46899;0.999;50.02;159.39;40.75;395.1;158.18;40.44;447.1;0;4;Sud;ouvrée
2025-07-22T13:33:00;46823;47154;1575;46850;0.999;50.0;222.03;45.5;564.4;157.0;50.03;375.5;0;5;Centre;ouvrée
2025-07-22T13:34:00;46791;47093;1713;46823;0.999;49.96;137.69;50.74;300.1;143.07;41.71;469.6;0;5;Centre;ouvrée
2025-07-22T13:35:00;46759;46829;1486;46783;0.999;50.01;192.94;61.94;577.0;167.24;52.19;465.7;0;3;Nord;ouvrée
2025-07-22T13:36:00;46728;47100;2391;46789;0.999;50.03;264.37;36.6;619.4;207.57;46.7;712.2;0;2;Ouest;ouvrée
2025-07-22T13:37:00;46696;46931;1157;46710;1.0;49.99;153.65;46.8;485.6;184.45;49.82;534.9;0;2;Centre;ouvrée
2025-07-22T13:38:00;46664;47492;2461;46729;0.999;50.04;140.54;51.44;392.5;166.76;37.41;404.6;0;4;Est;ouvrée
2025-07-22T13:39:00;46632;47334;2554;46702;0.999;50.04;155.02;31.66;456.8;200.12;36.79;493.8;0;5;Est;ouvrée
2025-07-22T13:40:00;46601;46963;1879;46638;0.999;50.05;226.95;41.66;516.9;159.19;54.45;416.1;0;4;Sud;ouvrée
2025-07-22T13:41:00;46569;47519;958;46579;1.0;50.01;233.74;43.2;589.2;182.38;44.21;469.4;0;2;Est;ouvrée
2025-07-22T13:42:00;46537;47234;1855;46574;0.999;50.02;184.62;42.04;462.3;175.51;47.85;614.3;0;5;Centre;ouvrée
2025-07-22T13:43:00;46506;46941;1974;46548;0.999;50.04;220.5;51.92;639.7;199.48;41.94;552.0;0;5;Est;ouvrée
2025-07-22T13:44:00;46475;46475;1595;46502;0.999;50.01;241.71;48.39;627.8;140.57;53.99;406.3;0;3;Ouest;ouvrée
2025-07-22T13:45:00;46443;47401;1793;46478;0.999;49.98;253.62;44.45;700.9;158.75;38.92;457.4;0;4;Sud;ouvrée
2025-07-22T13:46:00;46412;46634;2612;46485;0.998;49.99;192.61;54.28;459.5;139.04;43.64;339.1;0;4;Ouest;ouvrée
2025-07-22T13:47:00;46381;46552;2265;46436;0.999;50.01;130.96;67.23;373.7;173.51;52.86;514.9;0;4;Centre;ouvrée
2025-07-22T13:48:00;46350;47054;1630;46378;0.999;49.96;175.37;66.39;375.9;210.29;56.73;601.2;0;5;Centre;ouvrée
2025-07-22T13:49:00;46319;47307;1360;46339;1.0;50.0;187.2;30.77;592.0;167.36;39.76;607.2;0;2;Est;ouvrée
2025-07-22T13:50:00;46288;47065;1869;46325;0.999;50.03;192.23;55.77;534.5;167.23;64.6;457.8;0;4;Nord;ouvrée
2025-07-22T13:51:00;46257;46870;1914;46296;0.999;49.93;194.36;48.22;401.7;201.79;48.13;619.7;0;4;Nord;ouvrée
2025-07-22T13:52:00;46226;46845;2198;46278;0.999;50.05;233.57;51.55;617.5;206.71;34.57;538.4;0;5;Centre;ouvrée
2025-07-22T13:53:00;46195;46866;1785;46230;0.999;50.03;238.23;46.02;712.7;177.79;48.69;534.8;0;5;Centre;ouvrée
2025-07-22T13:54:00;46164;46816;2204;46217;0.999;49.99;194.85;51.18;474.1;197.12;41.17;511.7;0;5;Sud;ouvrée
2025-07-22T13:55:00;46134;46690;2774;46217;0.998;50.02;232.95;51.51;619.2;153.08;49.34;410.6;0;4;Centre;ouvrée
2025-07-22T13:56:00;46103;46624;2326;46162;0.999;50.0;210.73;44.21;588.3;214.45;44.57;462.6;0;5;Centre;ouvrée
2025-07-22T13:57:00;46073;46560;1980;46115;0.999;50.04;201.94;41.04;585.0;233.72;45.74;577.3;0;3;Sud;ouvrée
2025-07-22T13:58:00;46042;46392;1926;46083;0.999;50.03;227.2;45.51;422.0;193.03;35.88;670.2;0;3;Ouest;ouvrée
2025-07-22T13:59:00;46012;46456;1857;46050;0.999;49.96;202.17;52.34;521.8;127.89;54.9;403.8;0;3;Ouest;ouvrée
2025-07-22T14:00:00;45982;46143;2472;46048;0.999;50.02;261.73;55.99;861.8;166.04;33.44;433.8;0;5;Sud;ouvrée
2025-07-22T14:01:00;45952;46432;1749;45985;0.999;49.99;156.85;58.53;330.4;195.32;33.91;585.7;0;5;Sud;ouvrée
2025-07-22T14:02:00;45922;46224;2018;45966;0.999;50.0;184.54;45.06;428.6;169.46;48.67;731.8;0;3;Ouest;ouvrée
2025-07-22T14:03:00;45892;46171;2020;45936;0.999;49.98;196.2;52.84;542.5;211.8;61.03;473.3;0;2;Ouest;ouvrée
2025-07-22T14:04:00;45862;46398;1799;45897;0.999;50.05;213.18;59.63;603.3;194.7;41.47;468.0;0;5;Ouest;ouvrée
2025-07-22T14:05:00;45832;46610;1451;45855;0.999;50.03;238.04;61.66;548.9;162.34;52.01;399.8;0;4;Ouest;ouvrée
2025-07-22T14:06:00;45802;46486;2129;45851;0.999;49.98;199.27;49.41;514.0;180.81;55.73;517.1;0;5;Est;ouvrée
2025-07-22T14:07:00;45772;45958;1975;45815;0.999;49.96;157.33;47.79;518.1;157.65;53.15;392.8;0;3;Sud;ouvrée
2025-07-22T14:08:00;45743;46045;2200;45796;0.999;49.99;225.28;51.91;460.3;175.44;41.89;508.8;0;2;Nord;ouvrée
2025-07-22T14:09:00;45713;46401;1786;45748;0.999;50.01;222.65;38.5;588.6;166.14;34.09;425.7;0;3;Est;ouvrée
2025-07-22T14:10:00;45684;45987;2488;45751;0.999;50.01;141.74;48.06;298.5;209.37;22.92;626.9;0;2;Nord;ouvrée
2025-07-22T14:11:00;45654;46109;1649;45684;0.999;50.04;199.89;57.45;430.9;232.9;42.37;511.0;0;3;Nord;ouvrée
2025-07-22T14:12:00;45625;46235;2684;45704;0.998;50.02;152.3;56.42;435.2;144.22;56.78;478.4;0;2;Centre;ouvrée
2025-07-22T14:13:00;45596;45902;1300;45614;1.0;50.03;180.06;47.3;398.7;131.92;33.76;298.7;0;3;Sud;ouvrée
2025-07-22T14:14:00;45567;46088;2173;45619;0.999;50.01;172.92;52.18;470.6;173.87;52.0;455.2;0;2;Est;ouvrée
2025-07-22T14:15:00;45538;45771;2190;45590;0.999;49.96;224.28;41.75;731.3;142.04;35.5;399.5;0;5;Sud;ouvrée
2025-07-22T14:16:00;45509;45888;1681;45540;0.999;49.99;203.5;57.03;537.3;181.16;46.06;466.5;0;3;Ouest;ouvrée
2025-07-22T14:17:00;45480;46044;2169;45532;0.999;50.03;161.43;49.22;384.5;198.72;52.08;476.9;0;3;Sud;ouvrée
2025-07-22T14:18:00;45451;45633;2511;45520;0.998;50.0;226.4;47.24;600.8;217.35;38.41;484.8;0;5;Nord;ouvrée
2025-07-22T14:19:00;45422;46011;1113;45436;1.0;50.02;156.99;46.38;408.1;185.03;46.7;467.7;0;4;Ouest;ouvrée
2025-07-22T14:20:00;45394;45890;2201;45447;0.999;49.99;209.9;49.37;459.1;175.17;40.85;522.2;0;4;Sud;ouvrée
2025-07-22T14:21:00;45365;45976;1002;45376;1.0;49.97;175.58;45.52;433.2;130.54;52.05;341.0;0;4;Sud;ouvrée
2025-07-22T14:22:00;45337;45882;1613;45366;0.999;50.0;189.03;56.58;528.3;180.65;47.35;383.7;0;5;Nord;ouvrée
2025-07-22T14:23:00;45309;46081;2651;45386;0.998;50.01;215.13;46.05;494.4;181.78;45.57;406.3;0;5;Ouest;ouvrée
2025-07-22T14:24:00;45280;45805;1767;45315;0.999;49.98;215.64;65.93;526.1;195.97;60.58;460.6;0;4;Nord;ouvrée
2025-07-22T14:25:00;45252;45666;1530;45278;0.999;49.99;240.11;64.65;876.6;162.29;51.62;386.6;0;5;Sud;ouvrée
2025-07-22T14:26:00;45224;45749;1920;45265;0.999;49.97;197.53;41.08;468.7;169.12;38.1;407.6;0;4;Est;ouvrée
2025-07-22T14:27:00;45196;45805;2827;45284;0.998;50.03;209.19;50.7;498.6;143.05;44.14;326.6;0;3;Est;ouvrée
2025-07-22T14:28:00;45168;45678;1267;45186;1.0;49.99;186.87;43.49;466.0;122.72;44.24;343.6;0;5;Centre;ouvrée
2025-07-22T14:29:00;45140;45649;1579;45168;0.999;50.04;205.46;46.73;462.1;152.29;45.8;487.7;0;4;Est;ouvrée
2025-07-22T14:30:00;45113;45472;2598;45187;0.998;50.05;213.18;70.02;581.9;140.74;70.25;367.0;0;5;Ouest;ouvrée
2025-07-22T14:31:00;45085;45452;2743;45168;0.998;50.0;197.05;46.92;472.7;188.42;48.71;555.6;0;2;Centre;ouvrée
2025-07-22T14:32:00;45058;45277;1958;45100;0.999;49.97;145.89;53.6;453.6;167.05;24.64;510.5;0;3;Ouest;ouvrée
2025-07-22T14:33:00;45030;45880;1504;45055;0.999;49.94;209.94;55.41;499.4;166.54;39.57;484.2;0;5;Est;ouvrée
2025-07-22T14:34:00;45003;45254;2838;45092;0.998;49.96;210.94;39.99;423.9;155.39;25.68;308.2;0;3;Est;ouvrée
2025-07-22T14:35:00;44976;45337;2637;45053;0.998;49.96;179.59;41.45;512.8;99.19;41.7;256.4;0;5;Sud;ouvrée
2025-07-22T14:36:00;44948;45305;2271;45006;0.999;50.04;161.47;37.94;446.0;217.71;25.13;546.9;0;5;Ouest;ouvrée
2025-07-22T14:37:00;44921;45600;1675;44953;0.999;50.0;244.28;41.14;670.2;154.99;36.28;486.1;0;5;Nord;ouvrée
2025-07-22T14:38:00;44894;45335;1980;44938;0.999;50.01;214.74;21.5;528.3;169.69;29.79;589.6;0;4;Sud;ouvrée
2025-07-22T14:39:00;44868;45617;1935;44909;0.999;49.93;193.13;55.45;556.8;143.63;48.84;423.6;0;4;Ouest;ouvrée
2025-07-22T14:40:00;44841;45206;2132;44892;0.999;49.96;165.89;70.54;394.0;204.3;45.01;452.1;0;5;Centre;ouvrée
2025-07-22T14:41:00;44814;45370;2580;44888;0.998;50.03;175.35;51.48;396.4;183.59;48.03;462.8;0;4;Ouest;ouvrée
2025-07-22T14:42:00;44788;45121;2351;44849;0.999;50.01;239.08;35.84;560.3;159.34;43.95;388.7;0;4;Centre;ouvrée
2025-07-22T14:43:00;44761;45690;1569;44789;0.999;50.0;204.13;43.57;655.1;170.19;31.06;408.2;0;5;Centre;ouvrée
2025-07-22T14:44:00;44735;44997;2550;44808;0.998;50.02;183.48;45.41;408.0;221.95;50.14;633.4;0;4;Est;ouvrée
2025-07-22T14:45:00;44709;45271;2125;44759;0.999;50.05;215.29;39.82;481.8;178.18;64.22;396.5;0;5;Nord;ouvrée
2025-07-22T14:46:00;44682;45309;2274;44740;0.999;49.99;175.57;58.6;397.7;175.46;49.09;503.7;0;2;Ouest;ouvrée
2025-07-22T14:47:00;44656;45239;2586;44731;0.998;50.0;245.03;58.1;585.3;156.47;40.74;347.5;0;2;Nord;ouvrée
2025-07-22T14:48:00;44630;45093;1555;44658;0.999;50.01;240.58;38.45;585.3;132.64;30.72;329.8;0;3;Centre;ouvrée
2025-07-22T14:49:00;44605;45079;1985;44649;0.999;50.07;186.0;57.25;411.9;176.0;35.92;605.7;0;3;Est;ouvrée
2025-07-22T14:50:00;44579;45088;1787;44615;0.999;49.94;181.14;65.27;365.1;188.14;49.53;549.1;0;4;Nord;ouvrée
2025-07-22T14:51:00;44553;45024;1372;44574;1.0;50.02;121.46;69.03;344.7;207.49;55.73;713.6;0;2;Sud;ouvrée
2025-07-22T14:52:00;44528;45220;2138;44579;0.999;50.0;155.55;78.65;342.7;123.79;47.61;282.5;0;5;Centre;ouvrée
2025-07-22T14:53:00;44502;45444;3004;44604;0.998;50.02;159.82;40.98;403.9;151.87;53.0;401.0;0;3;Sud;ouvrée
2025-07-22T14:54:00;44477;44865;1263;44495;1.0;49.98;204.06;78.24;518.5;165.48;52.08;616.1;0;3;Nord;ouvrée
2025-07-22T14:55:00;44452;44678;1987;44496;0.999;50.0;190.21;46.46;588.6;179.91;50.07;451.2;0;3;Nord;ouvrée
2025-07-22T14:56:00;44427;44909;2256;44484;0.999;50.02;159.64;44.08;413.8;176.37;38.42;499.4;0;4;Nord;ouvrée
2025-07-22T14:57:00;44402;45418;2049;44449;0.999;50.09;191.57;53.27;547.1;176.96;46.74;578.7;0;2;Ouest;ouvrée
2025-07-22T14:58:00;44377;44716;1954;44420;0.999;50.02;215.16;44.18;571.0;190.2;36.52;410.0;0;2;Centre;ouvrée
2025-07-22T14:59:00;44352;45180;1480;44377;0.999;49.97;215.84;53.99;625.4;157.42;45.17;408.5;0;4;Centre;ouvrée
2025-07-22T15:00:00;44327;45163;2093;44377;0.999;49.99;143.01;36.8;378.8;203.35;48.31;556.6;0;2;Centre;ouvrée
2025-07-22T15:01:00;44303;44692;1697;44335;0.999;49.99;196.15;47.61;516.6;190.84;61.79;530.1;0;3;Ouest;ouvrée
2025-07-22T15:02:00;44278;44892;1124;44292;1.0;49.95;158.5;62.86;391.5;172.0;31.9;565.2;0;4;Nord;ouvrée
2025-07-22T15:03:00;44254;45080;2477;44323;0.998;49.99;227.05;49.43;711.2;220.02;49.82;699.0;0;2;Nord;ouvrée
2025-07-22T15:04:00;44230;44654;2383;44294;0.999;50.02;223.52;51.42;682.1;218.91;59.81;492.8;0;3;Sud;ouvrée
2025-07-22T15:05:00;44205;44665;2020;44252;0.999;49.96;173.06;54.75;413.9;203.32;52.59;570.6;0;2;Ouest;ouvrée
2025-07-22T15:06:00;44181;44565;2091;44231;0.999;50.03;177.02;61.71;491.5;104.54;53.33;274.3;0;3;Est;ouvrée
2025-07-22T15:07:00;44157;44455;2429;44224;0.998;50.01;186.16;33.45;410.3;219.47;50.88;790.1;0;4;Ouest;ouvrée
2025-07-22T15:08:00;44134;44504;2089;44183;0.999;49.98;132.42;55.85;322.0;199.87;57.98;636.3;0;2;Sud;ouvrée
2025-07-22T15:09:00;44110;44365;2361;44173;0.999;50.0;210.08;47.32;488.2;230.16;34.13;560.7;0;5;Sud;ouvrée
2025-07-22T15:10:00;44086;44593;1881;44126;0.999;50.05;191.81;51.67;407.7;210.94;31.14;528.8;0;5;Sud;ouvrée
2025-07-22T15:11:00;44063;44409;2524;44135;0.998;50.02;229.11;60.6;595.8;219.46;44.94;469.3;0;2;Nord;ouvrée
2025-07-22T15:12:00;44040;44586;2128;44091;0.999;50.0;167.05;38.06;449.9;201.97;23.39;451.7;0;5;Est;ouvrée
2025-07-22T15:13:00;44016;44205;2077;44065;0.999;49.99;181.43;39.87;409.0;213.72;57.31;580.0;0;3;Sud;ouvrée
2025-07-22T15:14:00;43993;44559;1491;44018;0.999;50.0;154.8;30.65;363.8;229.85;57.21;569.4;0;2;Centre;ouvrée
2025-07-22T15:15:00;43970;44637;2114;44021;0.999;49.98;169.87;44.51;434.9;185.41;40.67;509.1;0;2;Nord;ouvrée
2025-07-22T15:16:00;43947;44049;1667;43979;0.999;49.94;164.54;63.3;350.4;140.69;41.29;291.4;0;3;Est;ouvrée
2025-07-22T15:17:00;43924;44499;1744;43959;0.999;50.06;229.88;48.79;590.4;172.31;44.28;393.9;0;4;Centre;ouvrée
2025-07-22T15:18:00;43902;44647;1673;43934;0.999;50.0;179.05;36.6;445.8;189.75;45.52;488.4;0;3;Est;ouvrée
2025-07-22T15:19:00;43879;44137;1573;43907;0.999;50.01;203.73;45.14;508.0;181.87;46.27;466.3;0;5;Est;ouvrée
2025-07-22T15:20:00;43857;44691;2849;43949;0.998;50.0;188.58;35.12;533.8;148.84;50.58;329.1;0;4;Centre;ouvrée
2025-07-22T15:21:00;43835;44418;2532;43908;0.998;49.98;161.92;38.75;400.9;139.22;43.27;340.4;0;3;Ouest;ouvrée
2025-07-22T15:22:00;43812;44171;2768;43900;0.998;49.99;194.95;53.89;414.9;161.47;54.43;352.6;0;4;Est;ouvrée
2025-07-22T15:23:00;43790;44279;1510;43816;0.999;49.95;217.97;38.26;516.2;200.19;49.46;740.6;0;5;Ouest;ouvrée
2025-07-22T15:24:00;43768;44380;2028;43815;0.999;50.07;163.77;61.13;407.8;219.51;38.93;544.6;0;2;Est;ouvrée
2025-07-22T15:25:00;43746;44262;1482;43772;0.999;49.96;224.27;49.29;572.3;202.91;58.35;572.8;0;3;Centre;ouvrée
2025-07-22T15:26:00;43725;44332;1721;43759;0.999;49.97;174.51;50.86;418.9;206.44;31.42;441.3;0;3;Est;ouvrée
2025-07-22T15:27:00;43703;44019;1632;43734;0.999;49.99;185.51;47.22;424.0;177.98;44.08;389.2;0;3;Sud;ouvrée
2025-07-22T15:28:00;43682;44215;2495;43753;0.998;50.04;215.92;57.73;501.6;136.45;54.67;357.5;0;4;Sud;ouvrée
2025-07-22T15:29:00;43660;43877;1841;43699;0.999;50.0;180.1;57.83;469.7;168.62;37.77;369.1;0;3;Est;ouvrée
2025-07-22T15:30:00;43639;44117;2427;43706;0.998;49.96;201.13;53.35;483.2;173.53;48.1;369.9;0;4;Centre;ouvrée
2025-07-22T15:31:00;43618;43937;2241;43675;0.999;50.04;190.56;55.65;449.4;167.57;50.43;436.7;0;4;Centre;ouvrée
2025-07-22T15:32:00;43597;43950;2921;43695;0.998;50.02;203.88;47.88;583.1;181.37;36.39;360.1;0;4;Nord;ouvrée
2025-07-22T15:33:00;43576;44323;1408;43599;0.999;50.02;128.58;55.42;314.8;191.04;44.28;504.8;0;2;Centre;ouvrée
2025-07-22T15:34:00;43555;44273;2503;43627;0.998;50.02;145.11;46.62;497.1;201.33;43.43;545.2;0;3;Ouest;ouvrée
2025-07-22T15:35:00;43535;44156;2458;43604;0.998;50.07;218.48;50.02;515.1;173.05;39.48;408.8;0;3;Est;ouvrée
2025-07-22T15:36:00;43514;43796;1610;43544;0.999;50.07;231.12;47.25;533.7;132.41;68.02;365.4;0;3;Sud;ouvrée
2025-07-22T15:37:00;43494;43930;2402;43560;0.998;49.98;172.69;45.43;394.8;167.93;37.37;437.0;0;5;Centre;ouvrée
2025-07-22T15:38:00;43473;44216;2134;43526;0.999;50.05;192.68;43.11;506.7;181.09;55.05;402.0;0;3;Sud;ouvrée
2025-07-22T15:39:00;43453;43982;1909;43495;0.999;50.01;208.84;54.68;502.7;210.57;41.07;552.7;0;2;Nord;ouvrée
2025-07-22T15:40:00;43433;44397;1670;43465;0.999;50.01;220.8;63.11;468.6;165.8;34.13;561.6;0;3;Est;ouvrée
2025-07-22T15:41:00;43413;43992;1712;43447;0.999;49.95;139.17;61.71;295.7;192.81;46.03;484.0;0;5;Centre;ouvrée
2025-07-22T15:42:00;43394;43932;2819;43485;0.998;49.99;173.42;37.43;435.1;187.25;51.49;542.5;0;4;Sud;ouvrée
2025-07-22T15:43:00;43374;43812;2000;43420;0.999;49.98;190.02;62.89;466.9;181.1;54.21;427.9;0;4;Centre;ouvrée
2025-07-22T15:44:00;43354;43881;2312;43416;0.999;50.02;221.09;46.82;485.3;203.26;60.62;490.0;0;3;Nord;ouvrée
2025-07-22T15:45:00;43335;43805;1683;43368;0.999;50.03;274.95;56.01;846.1;163.48;74.45;360.4;0;3;Sud;ouvrée
2025-07-22T15:46:00;43316;43957;1688;43349;0.999;49.94;193.16;40.94;503.2;165.62;47.51;389.3;0;4;Sud;ouvrée
2025-07-22T15:47:00;43297;43988;2432;43365;0.998;50.0;157.79;51.42;338.0;179.7;38.37;413.6;0;5;Est;ouvrée
2025-07-22T15:48:00;43278;43620;1460;43302;0.999;50.03;212.07;53.14;472.6;164.0;49.53;473.2;0;4;Est;ouvrée
2025-07-22T15:49:00;43259;43493;1833;43298;0.999;49.99;239.63;35.15;572.6;192.7;42.34;458.6;0;4;Sud;ouvrée
2025-07-22T15:50:00;43240;43373;2013;43287;0.999;50.02;203.24;56.08;625.9;162.17;54.26;339.0;0;3;Est;ouvrée
2025-07-22T15:51:00;43221;43823;2044;43270;0.999;50.01;172.8;63.46;434.7;185.66;32.03;537.3;0;3;Sud;ouvrée
2025-07-22T15:52:00;43203;43482;1928;43246;0.999;50.01;228.74;48.25;617.4;177.5;68.68;377.7;0;5;Ouest;ouvrée
2025-07-22T15:53:00;43185;43254;2158;43238;0.999;49.99;219.91;63.6;527.9;185.37;53.56;525.8;0;3;Centre;ouvrée
2025-07-22T15:54:00;43166;43744;2277;43226;0.999;49.96;169.22;48.1;470.7;168.51;28.16;499.4;0;5;Ouest;ouvrée
2025-07-22T15:55:00;43148;44147;2293;43209;0.999;49.97;211.44;58.5;606.4;171.52;37.91;434.4;0;3;Ouest;ouvrée
2025-07-22T15:56:00;43130;43629;1605;43160;0.999;50.02;229.92;27.81;774.8;182.4;53.16;438.7;0;2;Centre;ouvrée
2025-07-22T15:57:00;43112;43780;1886;43154;0.999;50.0;235.46;74.19;510.7;185.05;56.76;434.8;0;4;Sud;ouvrée
2025-07-22T15:58:00;43095;43611;2477;43166;0.998;50.0;198.01;64.95;521.1;179.89;32.28;542.0;0;2;Sud;ouvrée
2025-07-22T15:59:00;43077;43557;2357;43142;0.999;49.99;189.26;47.15;464.0;222.63;52.13;554.2;0;3;Est;ouvrée
2025-07-22T16:00:00;43060;43743;1450;43084;0.999;49.99;236.82;30.28;592.2;155.23;25.53;449.0;0;3;Nord;ouvrée
2025-07-22T16:01:00;43042;43484;2140;43096;0.999;50.03;163.7;52.88;472.2;178.39;44.11;583.8;0;4;Sud;ouvrée
2025-07-22T16:02:00;43025;43579;1208;43042;1.0;49.99;213.16;35.56;632.4;140.66;56.12;421.7;0;3;Centre;ouvrée
2025-07-22T16:03:00;43008;43572;2018;43056;0.999;49.96;158.9;54.45;454.3;189.3;39.48;552.8;0;2;Nord;ouvrée
2025-07-22T16:04:00;42991;43358;2759;43080;0.998;50.02;231.96;54.12;637.5;152.12;29.93;374.6;0;4;Centre;ouvrée
2025-07-22T16:05:00;42974;43673;1620;43005;0.999;49.99;192.26;40.59;459.6;173.04;46.46;395.4;0;3;Centre;ouvrée
2025-07-22T16:06:00;42958;43423;1666;42990;0.999;50.0;238.06;61.21;660.9;170.7;38.95;557.2;0;5;Centre;ouvrée
2025-07-22T16:07:00;42941;43290;2305;43003;0.999;50.05;214.74;58.06;440.7;187.02;51.3;470.4;0;3;Nord;ouvrée
2025-07-22T16:08:00;42925;43532;1382;42947;0.999;50.0;163.3;59.76;361.8;166.18;36.15;517.4;0;4;Ouest;ouvrée
2025-07-22T16:09:00;42909;43229;1746;42944;0.999;50.01;242.74;50.09;551.2;165.12;37.27;401.3;0;3;Centre;ouvrée
2025-07-22T16:10:00;42893;43398;2238;42951;0.999;49.96;246.54;35.84;625.7;215.9;24.79;618.9;0;4;Est;ouvrée
2025-07-22T16:11:00;42877;43375;1746;42912;0.999;49.99;226.47;59.78;476.1;187.11;46.7;571.5;0;4;Sud;ouvrée
2025-07-22T16:12:00;42861;43578;1905;42903;0.999;50.02;177.15;47.3;455.3;165.97;43.39;395.2;0;5;Sud;ouvrée
